,Event Time,Document,Tab,User,Description
119,2021-03-26 16:25:44,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
120,2021-03-26 16:25:44,Bar Mechanism,N/A,user2@xxx.com,Close document
121,2021-03-26 16:25:32,Bar Mechanism,Part Studio (2),user2@xxx.com,Tab Part Studio (2) of type PARTSTUDIO closed by USER2
122,2021-03-26 16:25:32,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
123,2021-03-26 16:25:31,Bar Mechanism,Part Studio (2),user2@xxx.com,Tab Part Studio (2) of type PARTSTUDIO opened by USER2
124,2021-03-26 16:25:30,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
125,2021-03-26 16:01:45,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
126,2021-03-26 16:01:42,Bar Mechanism,N/A,user2@xxx.com,Open document
127,2021-03-26 14:00:32,Bar Mechanism,N/A,user2@xxx.com,Close document
128,2021-03-26 14:00:31,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
129,2021-03-26 13:02:55,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
130,2021-03-26 13:02:53,Bar Mechanism,N/A,user2@xxx.com,Open document
131,2021-03-23 00:03:30,Bar Mechanism,N/A,user2@xxx.com,Close document
132,2021-03-23 00:03:30,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
133,2021-03-23 00:03:28,Bar Mechanism,N/A,user2@xxx.com,Close document
134,2021-03-23 00:03:28,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
135,2021-03-22 23:47:21,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
136,2021-03-22 23:47:21,Bar Mechanism,N/A,user2@xxx.com,Update version
137,2021-03-22 23:47:21,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
138,2021-03-22 23:47:20,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
139,2021-03-22 23:47:20,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Update Part Metadata
140,2021-03-22 23:47:20,Bar Mechanism,Part Studio (2),user2@xxx.com,Update Part Metadata
141,2021-03-22 23:47:20,Bar Mechanism,N/A,user2@xxx.com,Create version
142,2021-03-22 23:47:20,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
143,2021-03-22 23:47:20,Bar Mechanism,Part Studio 1,user2@xxx.com,Update Part Metadata
144,2021-03-22 23:47:04,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
145,2021-03-22 23:47:04,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 11
146,2021-03-22 23:47:04,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
147,2021-03-22 23:46:57,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
148,2021-03-22 23:46:47,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
149,2021-03-22 23:46:47,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
150,2021-03-22 23:46:46,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
151,2021-03-22 23:46:46,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 10
152,2021-03-22 23:46:46,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
153,2021-03-22 23:46:37,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
154,2021-03-22 23:46:26,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
155,2021-03-22 23:46:25,Bar Mechanism,N/A,user2@xxx.com,Open document
156,2021-03-22 23:46:24,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
157,2021-03-22 23:46:24,Bar Mechanism,N/A,user2@xxx.com,Close document
158,2021-03-22 23:45:23,Bar Mechanism,N/A,user2@xxx.com,Open document
159,2021-03-22 23:45:23,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
160,2021-03-22 23:21:15,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
161,2021-03-22 23:21:15,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
162,2021-03-22 23:21:15,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
163,2021-03-22 23:21:12,Bar Mechanism,N/A,user2@xxx.com,Open document
164,2021-03-20 00:43:39,Bar Mechanism,N/A,user2@xxx.com,Update version
165,2021-03-20 00:43:39,Bar Mechanism,N/A,user2@xxx.com,Update version
166,2021-03-19 17:32:05,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
167,2021-03-19 17:32:05,Bar Mechanism,N/A,user2@xxx.com,Close document
168,2021-03-19 17:15:34,Bar Mechanism,N/A,user2@xxx.com,Update version
169,2021-03-19 17:15:32,Bar Mechanism,N/A,user2@xxx.com,Create version
170,2021-03-19 17:15:32,Bar Mechanism,Part Studio 1,user2@xxx.com,Update Part Metadata
171,2021-03-19 17:15:32,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
172,2021-03-19 17:15:32,Bar Mechanism,Part Studio (2),user2@xxx.com,Update Part Metadata
173,2021-03-19 17:15:32,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
174,2021-03-19 17:15:32,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Update Part Metadata
175,2021-03-19 17:15:24,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
176,2021-03-19 17:15:24,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
177,2021-03-19 17:15:23,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
178,2021-03-19 17:15:23,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 5
179,2021-03-19 17:15:23,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
180,2021-03-19 17:13:49,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
181,2021-03-19 17:13:38,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO closed by USER2
182,2021-03-19 17:13:38,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
183,2021-03-19 17:13:37,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
184,2021-03-19 17:13:37,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO opened by USER2
185,2021-03-19 17:13:26,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
186,2021-03-19 17:13:26,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
187,2021-03-19 17:13:09,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
188,2021-03-19 17:13:09,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO closed by USER2
189,2021-03-19 17:13:08,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO opened by USER2
190,2021-03-19 17:13:08,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
191,2021-03-19 17:01:33,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
192,2021-03-19 17:01:33,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
193,2021-03-19 16:55:45,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
194,2021-03-19 16:55:44,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
195,2021-03-19 16:55:38,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
196,2021-03-19 16:55:38,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
197,2021-03-19 16:55:38,Bar Mechanism,N/A,user2@xxx.com,Create version
198,2021-03-19 16:55:38,Bar Mechanism,Part Studio (2),user2@xxx.com,Update Part Metadata
199,2021-03-19 16:55:38,Bar Mechanism,Part Studio 1,user2@xxx.com,Update Part Metadata
200,2021-03-19 16:55:38,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Update Part Metadata
201,2021-03-19 16:55:25,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 12
202,2021-03-19 16:55:25,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
203,2021-03-19 16:55:25,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
204,2021-03-19 16:54:35,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
205,2021-03-19 16:54:14,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
206,2021-03-19 16:54:14,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 12
207,2021-03-19 16:54:14,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
208,2021-03-19 16:54:10,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
209,2021-03-19 16:53:38,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 12
210,2021-03-19 16:53:38,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
211,2021-03-19 16:53:38,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
212,2021-03-19 16:53:32,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
213,2021-03-19 16:53:30,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
214,2021-03-19 16:53:30,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Extrude 10
215,2021-03-19 16:53:26,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
216,2021-03-19 16:53:19,Bar Mechanism,N/A,user2@xxx.com,Cancel Operation
217,2021-03-19 16:53:14,Bar Mechanism,Part Studio (1),user2@xxx.com,Add part studio feature
218,2021-03-19 16:53:09,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
219,2021-03-19 16:53:06,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Extrude 9
220,2021-03-19 16:53:06,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
221,2021-03-19 16:52:59,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
222,2021-03-19 16:51:53,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
223,2021-03-19 16:51:53,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
224,2021-03-19 16:51:52,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Update Part Metadata
225,2021-03-19 16:51:52,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
226,2021-03-19 16:51:52,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
227,2021-03-19 16:51:51,Bar Mechanism,Part Studio 1,user2@xxx.com,Update Part Metadata
228,2021-03-19 16:51:51,Bar Mechanism,N/A,user2@xxx.com,Create version
229,2021-03-19 16:51:51,Bar Mechanism,Part Studio (2),user2@xxx.com,Update Part Metadata
230,2021-03-19 16:50:58,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 12
231,2021-03-19 16:50:58,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
232,2021-03-19 16:50:58,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
233,2021-03-19 16:49:47,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
234,2021-03-19 16:49:46,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
235,2021-03-19 16:49:42,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
236,2021-03-19 16:49:26,Bar Mechanism,Part Studio (2),user2@xxx.com,Tab Part Studio (2) of type PARTSTUDIO closed by USER2
237,2021-03-19 16:49:26,Bar Mechanism,Part Studio (2),user2@xxx.com,Tab Part Studio (2) of type PARTSTUDIO opened by USER2
238,2021-03-19 16:49:26,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
239,2021-03-19 16:49:25,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
240,2021-03-19 16:49:25,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO closed by USER2
241,2021-03-19 16:49:25,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
242,2021-03-19 16:49:24,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO opened by USER2
243,2021-03-19 16:49:24,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
244,2021-03-19 16:48:29,Bar Mechanism,N/A,user2@xxx.com,Update version
245,2021-03-19 16:48:16,Bar Mechanism,Lead Screw,user2@xxx.com,Commit add or edit of part studio feature
246,2021-03-19 16:48:16,Bar Mechanism,Lead Screw,user2@xxx.com,Edit : Linear pattern 1
247,2021-03-19 16:48:06,Bar Mechanism,Lead Screw,user2@xxx.com,Start edit of part studio feature
248,2021-03-19 16:47:58,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
249,2021-03-19 16:47:57,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
250,2021-03-19 16:47:41,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
251,2021-03-19 16:47:41,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
252,2021-03-19 16:47:29,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO closed by USER2
253,2021-03-19 16:47:29,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
254,2021-03-19 16:47:28,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO opened by USER2
255,2021-03-19 16:47:27,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
256,2021-03-19 16:47:27,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
257,2021-03-19 16:47:26,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
258,2021-03-19 16:47:10,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
